CALI,DENC,DENS,DTC,DTS,DTS1,DTS2,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP,closest_depth,true depth,"SAMPLE
NUMBER","PERMEABILITY (HORIZONTAL)
Kair
md"," PERMEABILITY(VERTICAL)
Kair
md","POROSITY
(HELIUM)",Longitude,Latitude
12.3862,-0.0134,2.4196,81.7402,160.5295,206.0516,213.858,73.6941,0.2754,3.5388,5.2262,1.9887,3.5303,135.8125,2964.1,2964.0032,268,12,,18.2,-4.0429056,60.4264917
11.9924,-0.0146,2.399,81.2668,159.824,206.731,213.8128,65.7372,0.259,3.6258,4.9793,2.1264,3.3828,135.75,2964.1,2964.1556,268,12,,18.2,-4.0429056,60.4264917
12.1834,-0.0155,2.4027,81.428,156.4048,206.4063,213.2377,62.7682,0.2442,3.5271,5.4456,2.1161,3.6818,136.8125,2964.35,2964.308,269,16,,18.8,-4.0429056,60.4264917
12.3884,-0.0169,2.4021,88.6237,171.2906,209.2554,213.0589,58.4571,0.2195,3.4558,5.4826,1.7868,3.7436,138.3125,2964.35,2964.4604,269,16,,18.8,-4.0429056,60.4264917
11.9935,-0.0196,2.4059,88.2948,169.5476,209.8734,213.6881,65.2743,0.2151,3.3217,5.3832,1.6784,3.6998,139.5,2964.6,2964.6128,270,13,22,18.5,-4.0429056,60.4264917
12.3876,-0.0186,2.4045,86.6853,167.3968,209.2554,212.9059,57.8673,0.2158,3.2351,5.1472,1.611,3.5842,138.8125,2964.85,2964.7652,271,20,,17.7,-4.0429056,60.4264917
11.9954,-0.0199,2.3927,81.5863,153.842,208.5264,213.5347,55.8377,0.2263,3.2199,4.2947,1.5983,3.0908,140.4375,2964.85,2964.9176,271,20,,17.7,-4.0429056,60.4264917
12.3906,-0.0183,2.3866,81.0201,152.4103,205.4139,214.1695,56.6872,0.2366,3.208,4.2964,1.634,3.0518,142.0625,2965.1,2965.07,272,13,,18.2,-4.0429056,60.4264917
11.9947,-0.0166,2.3769,80.0148,152.993,207.1017,214.8014,60.0595,0.2318,3.2972,4.3397,3.2921,2.9321,141.5,2965.1,2965.2224,272,13,,18.2,-4.0429056,60.4264917
12.3899,-0.014,2.3753,77.7244,147.6293,206.1372,212.899,62.3104,0.2376,3.3945,4.2225,3.1035,2.8232,140.0625,2965.35,2965.3748,273,101,,18.2,-4.0429056,60.4264917
11.996,-0.0155,2.3803,73.4829,139.4145,206.6613,213.7669,61.5101,0.2457,3.4709,4.1875,2.6129,2.7648,140.375,2965.6,2965.5272,274,7.9,23,17.8,-4.0429056,60.4264917
12.4098,-0.0161,2.3809,72.0233,141.4393,206.3011,213.278,72.5169,0.2601,3.4469,4.8875,1.4998,3.2427,139.875,2965.6,2965.6796,274,7.9,23,17.8,-4.0429056,60.4264917
11.994,-0.0178,2.3818,73.1034,144.0103,205.9404,214.8948,73.9115,0.2629,3.3341,5.4375,1.6597,3.5973,139.5,2965.85,2965.832,275,53,,20.6,-4.0429056,60.4264917
12.392,-0.0214,2.3976,71.3151,153.9738,152.6608,214.3898,65.9189,0.2296,3.4338,6.238,5.2057,4.0616,138.1875,2966.1,2965.9844,276,49,,15.3,-4.0429056,60.4264917
11.996,-0.0212,2.4447,82.2853,145.8893,153.0571,213.7019,61.5442,0.1973,3.7544,11.6259,2.9077,6.9618,138.3125,2966.1,2966.1368,276,49,,15.3,-4.0429056,60.4264917
12.1928,-0.0166,2.4849,78.8971,145.7369,152.8589,213.5212,55.4767,0.1644,3.8171,12.0413,2.9697,7.3253,139.25,2966.35,2966.2892,277,0.03,,3.5,-4.0429056,60.4264917
12.3972,-0.0169,2.4817,77.1809,143.5545,152.6608,213.1894,54.3712,0.1662,3.7492,10.8501,2.5175,6.6853,139.5,2966.35,2966.4416,277,0.03,,3.5,-4.0429056,60.4264917
12.0024,-0.0159,2.4608,73.0065,138.8213,153.0571,213.3727,53.7473,0.1784,3.5124,8.6573,2.6064,5.3732,138.4375,2966.6,2966.594,278,0.04,0.38,3.7,-4.0429056,60.4264917
12.3965,-0.0132,2.4574,71.7648,138.2126,152.6608,212.7027,53.2869,0.1856,3.4763,6.5341,2.3163,4.1448,139.125,2966.85,2966.7464,279,28,,13.6,-4.0429056,60.4264917
11.9995,-0.0118,2.4602,71.4339,137.8837,153.0571,213.3463,53.8798,0.1857,3.2752,5.8939,2.2294,3.7501,139.125,2966.85,2966.8988,279,28,,13.6,-4.0429056,60.4264917
12.3958,-0.0125,2.4574,69.7075,137.3134,152.6608,212.347,55.8065,0.1893,3.2205,5.6226,1.9384,3.6177,140.6875,2967.1,2967.0512,280,41,,14.2,-4.0429056,60.4264917
11.9995,-0.0144,2.443,71.7704,139.969,153.0571,213.0493,59.5776,0.1968,3.2513,5.4724,2.0139,3.5671,140.1875,2967.1,2967.2036,280,41,,14.2,-4.0429056,60.4264917
12.3929,-0.0183,2.423,73.2713,134.7501,152.6608,213.7367,55.0829,0.2033,3.4332,5.3302,2.1698,3.4639,139.6875,2967.35,2967.356,281,40,,18.3,-4.0429056,60.4264917
12.0016,-0.0205,2.4048,74.3414,138.0098,153.0571,212.9401,56.5237,0.2149,3.4137,4.7383,2.087,3.1932,140.75,2967.6,2967.5084,282,13,2.7,16,-4.0429056,60.4264917
12.1956,-0.0201,2.3934,75.518,141.7317,152.8589,213.2943,63.5564,0.2256,3.4015,4.4766,1.6347,3.0729,141.9375,2967.6,2967.6608,282,13,2.7,16,-4.0429056,60.4264917
12.3942,-0.0208,2.3853,80.0854,150.6614,152.6608,212.5345,62.917,0.2254,3.4053,4.4503,1.6434,3.0835,140.9375,2967.85,2967.8132,283,37,,18,-4.0429056,60.4264917
11.9995,-0.0196,2.3675,83.2224,157.135,153.0571,212.4847,60.4795,0.2431,3.4239,4.7467,2.1,3.2715,140.5,2967.85,2967.9656,283,37,,18,-4.0429056,60.4264917
12.1989,-0.0213,2.3601,84.6056,159.5176,152.8589,211.9568,63.1991,0.2438,3.41,5.4421,2.2643,3.6864,141.1875,2968.1,2968.118,284,46,,19.1,-4.0429056,60.4264917
12.1978,-0.017,2.3578,79.987,151.343,152.8589,212.2422,70.8457,0.2511,3.4736,6.6067,2.0465,4.2564,141.1875,2968.35,2968.2704,285,19,,18.5,-4.0429056,60.4264917
12.4157,-0.0155,2.3883,81.2671,154.2628,152.6608,211.6682,71.661,0.2488,3.7627,6.8232,1.7402,4.3023,140.6875,2968.35,2968.4228,285,19,,18.5,-4.0429056,60.4264917
12.0364,-0.0108,2.4045,82.7071,151.4507,153.0571,213.5195,77.893,0.2508,3.9488,6.7065,1.9176,4.2724,140.125,2968.6,2968.5752,286,0.85,0.22,15.9,-4.0429056,60.4264917
12.4563,-0.0116,2.413,83.1142,152.8337,152.6608,212.8505,70.0103,0.2596,3.7329,6.3871,2.2208,4.1572,140.3125,2968.85,2968.7276,287,11,,18.5,-4.0429056,60.4264917
12.239,-0.0129,2.3921,81.9295,157.4361,152.8589,213.7314,72.7166,0.2533,3.5127,5.1773,2.2585,3.3377,140.625,2968.85,2968.88,287,11,,18.5,-4.0429056,60.4264917
12.0433,-0.0187,2.3901,79.8553,154.4902,153.0571,214.2805,74.2179,0.265,3.26,4.5338,1.4136,2.9432,140.3125,2969.1,2969.0324,288,6.3,,17,-4.0429056,60.4264917
12.2361,-0.014,2.3833,80.0496,159.383,152.8589,213.821,70.5243,0.2514,3.1866,4.4249,1.38,2.9037,139.6875,2969.1,2969.1848,288,6.3,,17,-4.0429056,60.4264917
12.3943,-0.0153,2.381,79.7795,158.1256,152.6608,213.3806,68.0045,0.2472,3.1639,4.3951,1.406,2.8716,141.8125,2969.35,2969.3372,289,71,,19.3,-4.0429056,60.4264917
11.9939,-0.017,2.3656,82.5409,152.2327,153.0571,213.975,60.2523,0.2336,3.1829,4.1801,1.4099,2.79,142.0625,2969.6,2969.4896,290,73,77,19,-4.0429056,60.4264917
12.3914,-0.017,2.37,70.9828,149.1058,152.6608,213.1691,60.6163,0.2419,3.2093,4.3629,1.4759,2.9931,141.5,2969.6,2969.642,290,73,77,19,-4.0429056,60.4264917
12.1942,-0.015,2.3753,71.0803,148.8298,152.8589,212.5765,58.6101,0.2418,3.2262,4.5346,1.7403,3.1259,141.1875,2969.85,2969.7944,291,9.6,,16.5,-4.0429056,60.4264917
12.001,-0.0183,2.3735,79.8699,141.7733,153.0571,213.6937,62.8087,0.2496,3.2656,4.8106,1.8151,3.2862,142.6875,2969.85,2969.9468,291,9.6,,16.5,-4.0429056,60.4264917
12.2,-0.0183,2.3735,79.0964,142.3633,152.8589,214.3163,65.559,0.2405,3.4327,5.7546,2.2666,3.8168,142.75,2969.85,2970.0992,291,9.6,,16.5,-4.0429056,60.4264917
12.1985,-0.0195,2.3779,89.804,164.2073,152.8589,213.7911,61.3223,0.2424,3.4738,5.4281,2.303,3.6826,141.875,2970.35,2970.2516,293,5.8,,18.3,-4.0429056,60.4264917
12.409,-0.0193,2.3745,89.2793,163.048,152.6608,213.4434,65.7199,0.2382,3.4784,4.8211,1.7057,3.3733,140.875,2970.35,2970.404,293,5.8,,18.3,-4.0429056,60.4264917
12.0371,-0.0176,2.3861,88.661,161.9511,153.0571,214.2469,62.9046,0.2491,3.39,4.6302,1.7018,3.2756,142.5625,2970.6,2970.5564,294,10,13,18.3,-4.0429056,60.4264917
12.2246,-0.0176,2.3722,88.6709,161.8678,152.8589,213.6352,64.1912,0.2489,3.2996,4.1511,1.7188,2.9499,142.1875,2970.6,2970.7088,294,10,13,18.3,-4.0429056,60.4264917
12.1996,-0.0204,2.3726,88.6033,162.2642,152.8589,213.8341,62.0517,0.2525,3.3322,4.2599,1.7239,3.0122,140.5,2970.85,2970.8612,295,8.2,,18.8,-4.0429056,60.4264917
12.2296,-0.0178,2.3419,82.4036,151.1944,152.8589,214.0078,62.81,0.2532,3.5203,4.5131,0.6848,3.1028,139.5625,2971.1,2971.0136,296,18,,18.6,-4.0429056,60.4264917
12.44,-0.0166,2.3326,78.608,139.6885,152.6608,214.0193,73.3767,0.2767,3.8004,4.8983,1.0952,3.3252,139.3125,2971.1,2971.166,296,18,,18.6,-4.0429056,60.4264917
12.0413,-0.0111,2.3216,78.3199,139.9453,153.0571,214.8606,80.8099,0.2818,3.7283,5.0603,1.8054,3.473,138.6875,2971.35,2971.3184,297,0.72,,13.9,-4.0429056,60.4264917
12.4614,-0.0097,2.3501,79.7527,140.448,152.6608,214.1664,83.5936,0.2799,3.5153,5.1521,1.9874,3.5583,137.9375,2971.35,2971.4708,297,0.72,,13.9,-4.0429056,60.4264917
12.037,-0.002,2.3731,79.6169,142.674,153.0571,215.5855,70.6613,0.2414,3.4106,5.2159,3.8742,3.5771,136.5625,2971.6,2971.6232,298,16,23,18.4,-4.0429056,60.4264917
12.426,-0.007,2.3979,80.8705,147.5958,152.6608,214.3977,69.8861,0.2212,3.4353,5.8284,2.9881,3.9136,138.0625,2971.85,2971.7756,299,4.9,,17.9,-4.0429056,60.4264917
12.0405,-0.0098,2.4131,80.9012,149.0378,153.0571,214.8793,61.8926,0.1975,3.4566,6.4345,2.3308,4.2101,137.9375,2971.85,2971.928,299,4.9,,17.9,-4.0429056,60.4264917
12.4179,-0.0149,2.435,81.3051,148.7121,152.6608,213.2532,60.8787,0.1992,3.4568,6.427,2.2501,4.2113,137.6875,2972.1,2972.0804,300,16,,14.5,-4.0429056,60.4264917
12.0037,-0.0153,2.4491,78.3997,145.8802,152.9124,213.745,59.3151,0.206,3.6799,6.4206,2.283,4.1854,136.25,2972.35,2972.2328,301,5,,13.9,-4.0429056,60.4264917
12.1989,-0.0191,2.4483,77.897,145.0144,152.155,213.4418,58.8039,0.2104,3.9284,6.5739,3.3761,4.2447,137.375,2972.35,2972.3852,301,5,,13.9,-4.0429056,60.4264917
12.2,-0.0166,2.448,76.8395,142.5976,152.155,213.226,58.4117,0.2187,4.094,7.3576,3.5163,4.5667,137.25,2972.6,2972.5376,302,8.9,19,17.7,-4.0429056,60.4264917
12.2173,-0.0193,2.4326,76.7579,138.1752,152.155,213.6604,55.9083,0.2244,4.1222,7.6528,3.5052,4.6811,137.3125,2972.6,2972.69,302,8.9,19,17.7,-4.0429056,60.4264917
12.2513,-0.0201,2.422,76.127,135.3552,152.155,214.499,67.1921,0.2419,3.9423,7.1948,3.3421,4.3089,136.0625,2972.6,2972.8424,302,8.9,19,17.7,-4.0429056,60.4264917
12.2754,-0.0176,2.4175,76.8958,135.8242,152.4678,214.9435,70.7739,0.2569,3.7666,6.4063,1.7541,3.9372,136.5625,2973.35,2972.9948,305,39,,111.1,-4.0429056,60.4264917
12.2895,-0.0156,2.4055,77.5099,138.4292,152.4678,214.235,78.2248,0.2594,3.6803,5.7807,1.8932,3.6496,138.25,2973.35,2973.1472,305,39,,111.1,-4.0429056,60.4264917
12.4666,-0.0162,2.4018,78.2541,139.6197,152.2702,213.8435,68.5943,0.2552,3.6156,5.702,1.7124,3.5988,138.5625,2973.35,2973.2996,305,39,,111.1,-4.0429056,60.4264917
11.9995,-0.015,2.3883,78.9933,141.4478,152.6654,214.8281,58.2322,0.2369,3.476,5.3085,1.669,3.3897,138.5625,2973.35,2973.452,305,39,,111.1,-4.0429056,60.4264917
12.3928,-0.0154,2.3971,78.3661,141.8647,152.1225,213.8361,58.6075,0.2308,3.3791,4.5766,1.4832,3.0051,139.0625,2973.6,2973.6044,306,39,52,16.8,-4.0429056,60.4264917
11.996,-0.0167,2.3821,78.194,142.093,152.5173,214.5827,55.1529,0.2378,3.436,4.3472,1.4518,2.8783,139.25,2973.85,2973.7568,307,68,,18.7,-4.0429056,60.4264917
12.3943,-0.0204,2.3828,78.413,141.9113,152.1225,213.5503,55.6284,0.2422,3.4212,4.2969,1.6028,2.856,139.5625,2973.85,2973.9092,307,68,,18.7,-4.0429056,60.4264917
12.1891,-0.0202,2.372,78.5565,150.4145,152.8372,214.3593,60.9528,0.2446,3.373,4.3334,1.6686,2.8897,139.4375,2974.1,2974.0616,308,97,,18.7,-4.0429056,60.4264917
12.0016,-0.0207,2.3686,77.3463,149.1993,153.0354,214.1596,60.0104,0.2375,3.3005,4.6491,1.7074,3.0513,139.75,2974.1,2974.214,308,97,,18.7,-4.0429056,60.4264917
12.3928,-0.0209,2.3704,80.1754,149.6897,152.6391,214.1069,62.7428,0.2447,3.4214,5.7491,2.665,3.5156,138.8125,2974.35,2974.3664,309,84,,19.5,-4.0429056,60.4264917
11.9967,-0.023,2.3905,80.3515,151.7831,153.0354,207.0406,67.4503,0.2409,3.5837,6.6693,2.8015,3.9362,137.875,2974.6,2974.5188,310,12,12,17.8,-4.0429056,60.4264917
12.1899,-0.0196,2.4184,80.9961,151.613,152.8372,206.2164,64.8348,0.2312,3.6798,6.9596,2.2353,4.084,136.8125,2974.6,2974.6712,310,12,12,17.8,-4.0429056,60.4264917
12.3913,-0.0167,2.4306,81.356,152.1364,152.6391,214.3211,65.3347,0.2093,3.7213,6.4659,2.096,3.903,136.75,2974.85,2974.8236,311,5.8,,16.5,-4.0429056,60.4264917
11.9988,-0.0171,2.4228,80.3895,152.5078,152.7265,214.6846,65.8636,0.2139,3.6564,5.7431,1.577,3.5462,136.9375,2975.1,2974.976,312,77,,18.7,-4.0429056,60.4264917
12.1914,-0.0164,2.41,69.5188,128.9768,152.5288,214.6492,58.8012,0.2147,3.5425,5.2913,1.7035,3.336,135.5625,2975.1,2975.1284,312,77,,18.7,-4.0429056,60.4264917
12.392,-0.0142,2.3952,68.8829,127.5807,206.8709,214.3228,60.2369,0.2197,3.4086,4.9032,1.6812,3.1199,136.125,2975.35,2975.2808,313,49,,17.6,-4.0429056,60.4264917
12.1883,-0.0156,2.377,70.0047,130.0394,207.1764,213.5722,61.6309,0.2242,3.3281,4.611,1.6588,2.9779,136.75,2975.35,2975.4332,313,49,,17.6,-4.0429056,60.4264917
12.0017,-0.0178,2.3702,69.2813,127.2364,207.4818,215.2742,61.5536,0.2296,3.3068,4.547,1.6159,2.9551,137.5,2975.6,2975.5856,314,44,36,20.4,-4.0429056,60.4264917
12.3978,-0.0157,2.3755,69.1241,126.16,205.6176,213.7057,64.3616,0.2375,3.4099,4.5063,1.6382,2.9396,136.5,2975.85,2975.738,315,61,,19.3,-4.0429056,60.4264917
12.0038,-0.017,2.3735,83.5973,151.6342,206.2249,214.6066,62.0014,0.2326,3.3895,4.322,1.4808,2.8172,137.0625,2975.85,2975.8904,315,61,,19.3,-4.0429056,60.4264917
12.1949,-0.0165,2.3645,84.2703,151.3109,205.9212,214.2244,60.7864,0.25,3.2827,4.0999,1.6171,2.6997,136.8125,2976.1,2976.0428,316,0.1,,16.2,-4.0429056,60.4264917
12.4171,-0.0161,2.3693,84.6506,152.6654,205.6176,214.1899,68.3459,0.2547,3.1582,4.013,1.6941,2.6851,137.6875,2976.1,2976.1952,316,0.1,,16.2,-4.0429056,60.4264917
12.2301,-0.014,2.3818,84.0712,158.0522,205.6799,214.5575,72.7697,0.2811,3.3121,4.4307,6.1173,3.0101,136.3125,2976.35,2976.3476,317,81,,19.8,-4.0429056,60.4264917
12.0405,-0.0111,2.4295,82.0964,157.4103,205.9832,214.9463,81.696,0.2876,3.4325,4.7815,2.4663,3.1999,135.75,2976.35,2976.5,317,81,,19.8,-4.0429056,60.4264917
12.2612,-0.0097,2.4424,82.6948,159.7281,205.7306,214.1474,94.247,0.3059,3.5035,5.1561,1.8095,3.3996,136.4375,2976.85,2976.6524,319,10,,19.7,-4.0429056,60.4264917
12.4392,-0.0131,2.4303,83.9009,162.8362,205.6096,213.5516,92.3444,0.2795,3.3858,5.3835,1.8083,3.5705,135.75,2976.85,2976.8048,319,10,,19.7,-4.0429056,60.4264917
12.0073,-0.0173,2.397,86.2442,163.7695,206.2169,214.6047,76.4112,0.2502,3.4024,5.3909,1.9519,3.6413,136.25,2976.85,2976.9572,319,10,,19.7,-4.0429056,60.4264917
12.2017,-0.0204,2.3767,87.8795,163.9576,205.438,214.5595,62.5366,0.2194,3.3258,4.7384,1.6853,3.2817,136.6875,2977.1,2977.1096,320,41,,17.6,-4.0429056,60.4264917
12.2081,-0.0216,2.3723,87.8933,164.9451,205.438,214.2701,61.3971,0.2185,3.398,4.2278,1.85,2.9373,137.5,2977.35,2977.262,321,37,,19.2,-4.0429056,60.4264917
12.2115,-0.0187,2.371,88.1198,164.0625,205.1092,214.4858,61.1775,0.2265,3.412,4.4795,1.9001,3.0602,137.3125,2977.35,2977.4144,321,37,,19.2,-4.0429056,60.4264917
12.4263,-0.0192,2.381,88.5483,163.5999,204.8067,214.2447,62.9389,0.2383,3.5368,4.7071,2.7395,3.1938,136.5625,2977.6,2977.5668,322,33,29,18.7,-4.0429056,60.4264917
12.078,-0.018,2.3826,86.6033,162.6884,205.2344,214.6824,78.1492,0.2685,3.7796,5.027,1.8363,3.3106,135.125,2977.6,2977.7192,322,33,29,18.7,-4.0429056,60.4264917
12.3242,-0.0154,2.3756,87.3597,164.787,204.9323,215.0555,85.482,0.2818,3.6658,5.1235,2.2299,3.3675,134.625,2977.6,2977.8716,322,33,29,18.7,-4.0429056,60.4264917
12.5263,-0.0123,2.3672,88.1234,166.7155,204.6301,208.1002,87.1213,0.2855,3.6713,5.371,5.1208,3.5566,135,2977.6,2978.024,322,33,29,18.7,-4.0429056,60.4264917
12.2577,-0.0173,2.3186,84.0407,163.0325,205.3433,213.5116,72.2545,0.2751,3.3071,4.1403,1.1402,2.6551,137.875,2979.35,2978.9384,329,32,,17.9,-4.0429056,60.4264917
12.4843,-0.0173,2.3091,83.4185,163.1045,205.0405,213.3172,67.9561,0.2631,3.3281,4.0322,1.3354,2.5851,138.375,2979.35,2979.0908,329,32,,17.9,-4.0429056,60.4264917
12.0894,-0.0163,2.3195,84.5732,166.3451,205.646,215.2779,62.3248,0.2622,3.2466,4.1459,1.3553,2.6906,137.5,2979.35,2979.2432,329,32,,17.9,-4.0429056,60.4264917
12.4962,-0.0176,2.3362,83.0414,162.8569,205.0405,215.0149,59.9991,0.2415,3.3269,4.2267,1.3099,2.7407,138.9375,2979.35,2979.3956,329,32,,17.9,-4.0429056,60.4264917
12.0961,-0.0149,2.35,82.3798,162.3546,205.646,217.2784,60.1143,0.2469,3.352,4.3492,1.5816,2.845,139.875,2979.61,2979.548,330,14,,20.4,-4.0429056,60.4264917
